Tweet,Date
आजदेखि भिसा सकिएका विदेशीलाई कारबाही नहुने https://t.co/njY2nKRkSG via @nepalkhabar,Mar 22 2020 
वीरगञ्जका एक व्यक्तिमा कोरोना संक्रमण पुष्टि पटनामा उपचार हुँदै https://t.co/m2yy4EwVgI via @nepalkhabar,Mar 22 2020 
कोरोना परीक्षण किट ल्याउन पहल गर्दै चौधरी ग्रुप https://t.co/oWVSc5GfFH via @nepalkhabar,Mar 22 2020 
BREAKING वीरगञ्जका एक व्यक्तिमा कोरोना संक्रमण पुष्टी परिवार नै होम क्वारेन्टाइनमा https://t.co/t25gfZXD0p via @nepalkhabar,Mar 22 2020 
संसदीय समितिको निर्देशनः विदेशीलाई नेपाल प्रवेशमा रोक लगाउ https://t.co/x8xjbCmTrg via @nepalkhabar,Mar 22 2020 
बाहुबली सिमेण्टद्वारा स्यानिटाइजर र मास्क वितरण https://t.co/6HGkkqJ1xd via @nepalkhabar,Mar 22 2020 
यात्रुबाट बढी भाडा लिने २० जना पक्राउ https://t.co/DfbwqDRd00 via @nepalkhabar,Mar 22 2020 
न्युयोर्कको जेलमा २१ कैदीसहित ३८ जनालाई कोरोनाको संक्रमण https://t.co/gCOF9jmvKh via @nepalkhabar,Mar 22 2020 
भारतमा कोरोना भाइरसले लियो सातौं व्यक्तिको ज्यान ४ सय ६० संक्रमित https://t.co/ayVsYNVNmb via @nepalkhabar,Mar 22 2020 
१३ वर्षीय किशोरको हत्या आरोपमा भाउजु पक्राउ https://t.co/gyhtBbXGL5 via @nepalkhabar,Mar 22 2020 
आइतबार एक विज्ञप्ति प्रकाशित गर्दै निर्देशक धिमानले कनिकाले बिरामीकोजस्तो नभइ स्टार कलाकारकोजस्तो व्यवहार गरेका कारण आफूहरु तनावमा परेको बताएका छन्। https://t.co/FbQxSMgonN via @nepalkhabar,Mar 22 2020 
ओस्लोबाट कोरोना अनुभव : समयमै सावधान नहुँदा अहिले सकस https://t.co/1X8qrBrdX8 via @nepalkhabar,Mar 22 2020 
सांग्रिला बैंकद्वारा मुक्तिनाथ मन्दिरलाई ‘डोनेसन बक्स’ हस्तान्तरण https://t.co/oEYIWxwnFE via @nepalkhabar,Mar 22 2020 
भारतमा माओवादी आक्रमण १७ सुरक्षाकर्मी मारिए https://t.co/8T2nROmQZn via @nepalkhabar,Mar 22 2020 
नेपालमा सेनिटाइजर उद्योग साना तथा घरेलु हुने भए पनि पछिल्लो समय दुई ठूला उद्योगहरु पनि सेनिटाइजर उत्पादनमा लागेका हुन्। https://t.co/OMtpEBi5Gs via @nepalkhabar,Mar 22 2020 
२० रुपैयाँमा एक घण्टासम्म डाटा भ्वाइस र एसएमएस https://t.co/PhTahhNnfp via @nepalkhabar,Mar 22 2020 
माछापुच्छ्रे बैंकले आइतबारदेखि काठमाडौँको अत्यन्त भिडभाड हुने स्थान नयाँ बानेश्वर चोकमा ५ हजार लिटरको पानी ट्याङ्की तथा साबुन÷स्यानिटाईजरको व्यवस्था गरेको जनाएको छ। https://t.co/ZjUYo1i78h via @nepalkhabar,Mar 22 2020 
एनआईसी एसिया बैंक लिमिटेडले इन्टरनेट तथा मोबाइल बैंकिङलगायतका विद्युतीय माध्यमबाट गरिने भुक्तानीका सबै सेवाहरू निःशुल्क गरेको छ। https://t.co/N4b5u6IgLd via @nepalkhabar,Mar 22 2020 
माथिल्लो तामाकोशीमा परेन कोरोनाको असर https://t.co/zLHVICEVeF via @nepalkhabar,Mar 22 2020 
कोरोनाबारे ‘गलत हल्ला’ फैलाउनेलाई पक्राउ गर्न साइबर ब्युरोको छुट्टै टोली https://t.co/lK7yaM6SBJ via @nepalkhabar,Mar 22 2020 
कोरोनाबाट बच्न काठमाडौंले अपनाएको सतर्कता @nepalkhabar https://t.co/OUV7gPAGW9,Mar 22 2020 
कीर्तिपुरस्थित त्रिवि क्रिकेट मैदानका कर्मचारी जय बहादुर तामाङ ‘सेते दाइ’को उपचारका लागि नेपाली क्रिकेट समर्थक समाज (एनसीएसएस)ले आइतबार सहयोग रकम हस्तान्तरण गरेको छ। https://t.co/dWXuq3S1IO via @nepalkhabar,Mar 22 2020 
आगलागी पीडितलाई सहयोग हस्तान्तरण https://t.co/8afI2nXuHo via @nepalkhabar,Mar 22 2020 
कार्यदलका संयोजक रहेका संस्कृति पर्यटन तथा नागरिक उड्डयनमन्त्री योगेश भट्टराईकाे संयोजकत्वमा बसेको बैठकले क्वारेन्टिनकाे मापदण्ड र क्षमतालगायत विभिन्न ९ निर्णय गरेकाे हाे। https://t.co/p4T5KZXIEU via @nepalkhabar,Mar 22 2020 
सीमा नियन्त्रण गर्न गृहमन्त्री थापा र भारतीय राजदूतबीच छलफल https://t.co/YgYbHbl14t via @nepalkhabar,Mar 22 2020 
शनिबार इन्द्रचोक असन घुमेपछि देखेको एक दृश्यले इञ्जिनियर मंगलाल श्रेष्ठको मन कुडिँयो। मनकारी मंगलालः जसले दिदैँछन् विपन्नलाई दुई छाक खाना खर्च https://t.co/RXvLfPiv2v via @nepalkhabar,Mar 22 2020 
राष्ट्र बैंकले मोबाइलमार्फत गरिने भुक्तानी प्रतिदिन १ लाख र इन्टरनेटमार्फत गरिने भुक्तानी प्रतिदिन १० लाख बनाएको छ। https://t.co/KzRfrEnVHm via @nepalkhabar,Mar 22 2020 
कोरोना संक्रमणको प्रभावले काठमाडौंबाहिर जाने यात्रुहरुको सहजताको लागि भाडा घटाएको कम्पनीले जनाएको छ। https://t.co/ryxLefBq3Z via @nepalkhabar,Mar 22 2020 
बैंकिङ सेवा अत्यावश्यक सेवा भएकोले यसलाई बन्द गर्न नपाउने गरी राष्ट्र बैंकले 'क' 'ख' 'ग' र 'घ' वर्गका सबै बैंकलाई निर्देशन जारी गरेको हो। https://t.co/z4Hb8nec0L via @nepalkhabar,Mar 22 2020 
गृहमन्त्री थापाद्वारा सीमा नियन्त्रणका लागि भारतीय राजदूतसँग आग्रह https://t.co/FB0cBZ9Sh8 via @nepalkhabar,Mar 22 2020 
कोरोना संक्रमितको उपचारका लागि सरकारी छात्रवृत्तिमा पढेका डाक्टरलाई खटाइने https://t.co/iVr1umGU4b via @nepalkhabar,Mar 22 2020 
काठमाडौं महानगर क्षेत्रभित्रका सार्वजनिक ठाउँमा स्वच्छ पिउने पानीका लागि स्मार्ट वाटर भेन्डिङ् मेसिन (वाटर एटिएम) राखिने भएको छ। https://t.co/3klWLeh1ZJ via @nepalkhabar,Mar 22 2020 
माइतीघर–तीनकुने सडकखण्डमा गुडेका सवारी साधन — काठमाडौंको माइतीघर–तीनकुने सडकखण्डमा आइतबार कम गुडेका सवारीसाधन। कोभिड–१९ को कारण सरकारले अतिआवश्यक कामबाहेक घरबाट बाहिर ननिस्किनु भनेपछि सडकमा सार्वजनिक यातयातका साधन कम गुडेका हुन्। (रोशन सापकोटा/रासस) https://t.co/mQzsi5BopW,Mar 22 2020 
पर्वतमा आइसोलेसन वार्ड बनाउन सांसद गिरीले दिने भए तीन महिनाको तलब https://t.co/BwsUI77b3g via @nepalkhabar,Mar 22 2020 
संघले कोरोना संक्रमण रोक्ने सरकारको निर्देशनअनुसार ७ दिनको लागि सेवा बन्द गरेको हो। https://t.co/PQ9fcDpgGh via @nepalkhabar,Mar 22 2020 
गड्डाचौकी नाका मंगलबारदेखि बन्द https://t.co/31GNGS2GKV via @nepalkhabar,Mar 22 2020 
सरकारले भारतसँगका सीमा नाका बन्द गर्नेबारे छलफल र तयारी तीब्र पारेको छ। https://t.co/aJTp1dxefS via @nepalkhabar,Mar 22 2020 
हङकङमा डेढ वर्षे बच्चासहित आइतबार ४४ जना कोरोनाबाट संक्रमित बने https://t.co/MA5XcKs9hg via @nepalkhabar,Mar 22 2020 
नेपाली आन्तरिक हवाइ उडान कम्पनीले नियमित तालिकाअनुसार उडान गरिरहेको बताएका छन्। शुक्रबारदेखि यात्रुको चाप बढे पनि उडान थप नगरेको बताएका छन्। https://t.co/RW8T5z1Rmr via @nepalkhabar,Mar 22 2020 
बहराइनका लागि नेपाली राजदूत पदम सुन्दासले नेपालखबरसँग भने ‘संक्रमित तीनै जना नेपालीको अस्पतालमा उपचार भइरहेको छ। उनीहरुको अवस्थाबारे विस्तृतमा सोधखोज गर्दैछौं।’ बहराइनमा तीन नेपालीलाई कोरोना संक्रमण https://t.co/w1YINzfVn8. via @nepalkhabar,Mar 22 2020 
गफ चुट्दै दिन बिताउँदै स्वास्थ्यकर्मी https://t.co/zJCZXyzWxh via @nepalkhabar,Mar 22 2020 
विदेशमा कति छन् कोरोना प्रभावित नेपाली? तथ्यांक संकलन गर्दै एनआरएनए https://t.co/nTjAJWpk3P via @nepalkhabar,Mar 22 2020 
कोरोनाका कारण रंगशाला निर्माणको काम रोकियो https://t.co/TNGTB7JbSu via @nepalkhabar,Mar 22 2020 
जकार्ताको होटेल इन्डोनेसियाली फेरीमा इन्डोनेसियाका फायर फाइटरहरू कीटाणुनाशक स्प्रे गर्दै। (एडीके बेरी/एएफपी) https://t.co/l7kkyfQRqs,Mar 22 2020 
नेपालले चीनसँग तीन लेभलको गरी २ लाख पर्सनल प्रोटेक्टिभ इक्विपमेन्ट (पीपीई) पीसीआर टेस्ट किट एक लाख भीटीएम एक लाख एन९५ मास्क डेढ लाख थान मागेको छ। https://t.co/OsP7xMGV4e via @nepalkhabar,Mar 22 2020 
नेकपाका कार्यकारी अध्यक्ष पुष्पकमल दाहाल प्रचण्डले खुमलटारस्थित आफ्नै निवास परिसरमा साइक्लिङ गरेर समय बिताउन थालेका छन्। https://t.co/oIdzDPnBFf via @nepalkhabar,Mar 22 2020 
खगेन्द्र र आभाको ‘बित्ला है जोवन’ सार्वजनिक (भिडियो) https://t.co/z860cmVHMk via @nepalkhabar,Mar 22 2020 
माछापुच्छ्रे बैंक र प्रहरीको पहलमा ठाउँ-ठाउँमा हातधुने व्यवस्था https://t.co/gtZh4wyx3A via @nepalkhabar,Mar 22 2020 
‘सबै जना घरमा बसेर अत्यावश्यक बाहेक घर बाहिर नगइकनसरकार र सम्बन्धित निकायलाई सहयोग गर्न हार्दिक अनुरोध गर्दछु।’ खेलाडीहरुको भिडियो सन्देश: यो कोरोनाविरुद्ध गोल गर्ने समय हो https://t.co/hDH3L3e4Ye via @nepalkhabar,Mar 22 2020 
प्रधानमन्त्री नरेन्द्र मोदीले शुक्रबार एक सन्देश जारी गर्दै आज आइतबार सबै देशवासीलाई घरबाहिर ननिस्कन आह्वान गरेका थिए। https://t.co/bAd8Pb3moB via @nepalkhabar,Mar 22 2020 
खामेनेइले भने‘कोरोना भाइरस अमेरिकाले नै फैल्याएको भन्ने आशंका पनि छ। उनीहरुको प्रस्ताव अनौंठो छ किनभने अमेरिका आफैं भाइरसको समस्याले ग्रस्त छ।’ संक्रमित संख्या हेर्दा इरानमा भन्दा अमेरिकामा बढी कोरोनाबाट बिरामी छन्। https://t.co/6MVGmIZU4b via @nepalkhabar,Mar 22 2020 
उत्तरी धादिङको सत्यदेवी गाउँको पाकिस्तान दक्षिणपूर्वी एशियाली मुलुकहरू र अष्ट्रेलियासम्म लागुपदार्थ ‘कनेक्सन’ कथा। @Maninagarik को खोज मृत्युदण्डबाट बचेर फर्किए चार जना ३६ अझै थाइल्याण्डका जेलमै https://t.co/7UVpZw6UUf via @nepalkhabar,Mar 22 2020 
अस्ट्रेलिया सरकारले कोरोनाभाइरसको महामारीबाट भएको आर्थिक क्षतिलाई न्यूनीकरण गर्न ३८ अर्ब अमेरिकी डलरको राहत योजना सार्वजनिक गरेको छ। https://t.co/UA1fIzXa0U via @nepalkhabar,Mar 22 2020 
फुटबल स्टार लिवानडोस्कीले कोरोनाविरुद्ध लड्न १० लाख युरो सहयोग गरे https://t.co/iTYOovw5q2 via @nepalkhabar,Mar 22 2020 
कञ्चनपुरको भीमदत्त नगरपालिका कार्यालयले पश्चिमी सीमा नाका गड्डाचौकी बन्द गर्न संघीय सरकारसँग माग गरेको छ। https://t.co/zZCdxUZ1b1 via @nepalkhabar,Mar 22 2020 
पृथ्वीराजमार्गअन्तर्गत तनहुँको व्यास नगरपालिका–१२ घाँसीकुवामा आज बिहान बस दुर्घटना हुँदा एक जनाको मृत्यु भएको छ। https://t.co/jG25zIa4yp via @nepalkhabar,Mar 22 2020 
कैलालीको गोदावरीमा बिस्फोट एक जनाको मृत्यु https://t.co/F41zHwWlwm via @nepalkhabar,Mar 22 2020 
लामो दूरीका बसहरु नचल्ने भएपछि @AirBuddha ले विराटनगरको साबिकको अधिकतम भाडा ७ हजार ८ सय ७८ रहेकोमा हाललाई घटाएर अधिकतम भाडा ५ हजार ५ सय तोकेको छ। https://t.co/NfwMbU5Gef via @nepalkhabar,Mar 22 2020 
कोरोनाविरुद्ध सहयोग गर्न ‘दाजु’ भन्दै आग्रह गरेपछि सीले सर्बिया पठाए विशेष टोली https://t.co/6ksS2753UH via @nepalkhabar,Mar 22 2020 
कोरोना रोकथामबारे छलफल गर्न प्रधानमन्त्रीले बोलाए मन्त्रिपरिषद् बैठक https://t.co/93rGEiuhzU via @nepalkhabar,Mar 22 2020 
बहराइनमा तीन नेपालीलाई कोरोना संक्रमण https://t.co/w1YINzfVn8. via @nepalkhabar,Mar 22 2020 
पूर्वमन्त्री जेपी गुप्ताले प्रधानमन्त्री केपी शर्मा ओलीलाई निर्मम बन्न र नेपाल–भारत सीमानाका तत्काल ‘लक डाउन' गर्न माग गरेका छन्। https://t.co/0Ur5275rGv via @nepalkhabar,Mar 22 2020 
अखिल नेपाल फुटबल संघ एन्फाले ललितपुरको एन्फा कम्प्लेक्सको होस्टल बुटवल र धरानको फुटबल एकेडेमीको होस्टेल तथा रौतहटको महिला फुटबल एकेडेमीहरुलाई अस्थायी क्वारेन्टिन र आइसोलेसनको रुपमा प्रयोग गर्न दिने भएको छ। https://t.co/Wfdu7saK7m via @nepalkhabar,Mar 22 2020 
कोरोनाको प्रभाव बढेको बढ्यै संक्रमित हुनेको संख्या ३ लाखभन्दा बढी पुग्यो https://t.co/p4BZnAX7pc via @nepalkhabar,Mar 22 2020 
व्यवसायी संघहरुले आफूमातहतका व्यवसायीलाई चैत २१ गतेसम्म सेल्फ क्वारेन्टिनमा बस्न आग्रह गरेका हुन्। https://t.co/4e7ZuT5pJI via @nepalkhabar,Mar 22 2020 
मिनीट्रकले मोठारसाइकललाई ठक्कर दिँदा बाबुछोराको मृत्यु https://t.co/IIOfS5tDIZ via @nepalkhabar,Mar 22 2020 
शाइन रेसुंगा बैंकले १५ प्रतिशत बोनस सेयर दिँदै https://t.co/Bqy7FecDIE via @nepalkhabar,Mar 22 2020 
उनले अत्यावश्यक वस्तु नपाए वाणिज्य विभागमा सूचना दिनसमेत आग्रह गरे। उनले भने‘११३७ मा फोन गर्नुहोस्। हामी व्यवस्थापन गर्छौं।’ https://t.co/6rpUGTyoS0 via @nepalkhabar,Mar 22 2020 
ट्रम्पले किमलाई पत्र लेख्दै कोरोनाविरुद्ध सहयोग गर्ने प्रस्ताव गरे https://t.co/zMohkqOwEp via @nepalkhabar,Mar 22 2020 
नेपाल स्टक एक्स्चेन्ज (नेप्से)लाई कोरोनाको कारणले मानिसको जनजीवन प्रभावित भएको भन्दै कारोबार रोक्न माग गरिएको हो। https://t.co/OWhWnxwv1Q via @nepalkhabar,Mar 22 2020 
‘नाकामा आउनेका भिड थामिनसक्नु छ। यस्तो अवस्थामा कोरोना संक्रमणकाे धेरै सम्भावना छ।’ https://t.co/0AQoxsbPLF via @nepalkhabar,Mar 22 2020 
नेकपाका स्थायी समिति सदस्य भीम रावलले सुदूरपश्चिम प्रदेशको प्रमुख नाका गड्डाचौकीमा तुरुन्त थप स्वास्थ्यकर्मी र उपकरण पाठाउन माग गरेका छन्। https://t.co/0yujmYYAO3 via @nepalkhabar,Mar 22 2020 
नेपालसँग सीमा जोडिएको बिहारमा कोरोनाका कारण पहिलो व्यक्तिको मृत्यु https://t.co/FPfxU58i65 via @nepalkhabar,Mar 22 2020 
‘टिकट लिइसकेका यात्रुलाई आफ्नो चाहनाअनुसार उडान व्यवस्था मिलाइदिनेछौं साथै टिकट रद्द गर्न चाहनेलाई सतप्रतिशत रकम फिर्ता गरिदिनेछौं।’ https://t.co/TqvCvf1UuZ via @nepalkhabar,Mar 22 2020 
प्रचण्डको अपिल : सरकारी निर्णयको पालना गरौँ उच्च मनोबलका साथ कोरोनाको सामना गरौँ https://t.co/f16sUpu1vS via @nepalkhabar,Mar 22 2020 
न्द चैत २१ गतेसम्म जारी रहने https://t.co/TJ2PPu5HeE via @nepalkhabar,Mar 22 2020 
'नेपालमा ल्याबसहितका स्वास्थ्य सामग्री अभाव रहेको समाचारहरु आइरहेका छन्। त्यस्ता सामग्री पठाउन हामीले विज्ञसँग परामर्श लिई सरकारसँग छलफल गरिरहेका छौं।' कोरोना सामना गर्न एनआरएनए रणनीति https://t.co/6ekzCEfTLZ. via @nepalkhabar,Mar 22 2020 
भारतमा बिहानैदेखि ‘जनता-कर्फ्यु’ सुरु कोही घरबाट बाहिर ननिस्कने https://t.co/BBGkoQaqEX via @nepalkhabar,Mar 22 2020 
बिरामीको चाप बढेपछि टेकु अस्पतालमा करारमा जनशक्ति थप गर्ने तयारी यी हुन् माग गरिएका स्वास्थ्यकर्मी https://t.co/wI45gRrZ4t via @nepalkhabar,Mar 22 2020 
इटालीमा कोरोनाका कारण मृत्यु हुनेको संख्या ४ हजार ८ सय २५ पुगेको छ। https://t.co/64bJ9mO4uj via @nepalkhabar,Mar 22 2020 
मास्क र सेनिटाइजर कालोबजारी गर्ने चार व्यापारी पक्राउ https://t.co/dyF7lhocv3 via @nepalkhabar,Mar 22 2020 
‘ओरिआना र म दुवैमा कोरोना पोजेटिभ भएको छाै‌ँ’ डिबालाले इन्सटाग्राममा लेखेका छन् ‘भाग्यवश हामी दुवै ठीक अवस्थामा छौं।’ https://t.co/stxQ8wI7RJ via @nepalkhabar,Mar 22 2020 
कोरोना भाइरसबाट लन्डनमा पहिलो नेपालीको मृत्यु https://t.co/twIdqRbv7M via @nepalkhabar,Mar 22 2020 
मध्यराति सिंगापुर फर्किन नमानेपछि सिल्क एयरका ८५ यात्रुलाई काठमाडौंमै ओरालियो https://t.co/He9wcQ2vPp via @nepalkhabar,Mar 22 2020 
विमानमा प्रतिबन्धित देशका यात्रु रहेको जानकारी आएपछि प्राधिकरणले विमान फिर्ता पठाउन भनिएकाे थियो। https://t.co/9fizNyZzd6 via @nepalkhabar,Mar 22 2020 
कोरोना संक्रमित महिलाले जन्माइन् स्वस्थ बच्चा शिशु जन्मिनासाथ आमाले त्यागिन् प्राण https://t.co/MweAmrQbAM via @nepalkhabar,Mar 22 2020 
२ लाख ६ हजार यात्रु काठमाडौं उपत्यकाबाट बाहिरिएका हुन्। https://t.co/qcL88LQBWj via @nepalkhabar,Mar 22 2020 
जबर्जस्ती करणी आरोपमा वडा सदस्य पक्राउ https://t.co/pPZVty1ORw via @nepalkhabar,Mar 22 2020 
नेपालमा कोरोना संक्रमण : आत्तिनुपर्ने अवस्था छैन तर सचेत बनौं! https://t.co/EST63GVZ8D via @nepalkhabar,Mar 22 2020 
सरकारी प्रतिबन्ध तोड्दै कोरोना महामारी फैलिएका युरोपलगायत मुलुकबाट काठमाडौं भित्रिए १४ जना! https://t.co/WkvhoGjIxX via @nepalkhabar,Mar 22 2020 
यात्रु नओराली विमान फर्काउन खोज्दा विमानभित्रै प्रतिवाद https://t.co/S40tmV6dVn via @nepalkhabar,Mar 22 2020 
खरिपाटीलाई फेरि बनाइयो क्वारेन्टाइन जहाँ छन् ४ विदेशीसहित ६२ नेपाली https://t.co/lETEH3TDdT via @nepalkhabar,Mar 22 2020 
चीनले बनायो कोरोना लाग्नै नदिने यस्तो खोप https://t.co/bxkfGJ1J3W via @nepalkhabar,Mar 22 2020 
कोरोना संक्रमणले रियल मड्रिडका पूर्वअध्यक्षको निधन https://t.co/pOgnvAIyZN via @nepalkhabar,Mar 22 2020 
कोरोनाबाट ज्यान गुमाउनेको संख्या १३ हजार नाघ्यो इटालीमा एकैदिन ७९३ को मृत्यु https://t.co/SYoeMxrH2a via @nepalkhabar,Mar 22 2020 
आइतबारदेखि २२ ग्यास ब्रान्डले २२ ठाउँमा रिटेल काउन्टर खोलेर बिक्री गर्ने https://t.co/TNegD0IToM via @nepalkhabar,Mar 22 2020 
के गर्मीमा मर्छ कोरोना? यसो भन्छन् विज्ञ https://t.co/hoP3d8r0Bv via @nepalkhabar,Mar 22 2020 
आजदेखि अन्तर्राष्ट्रिय उडान बन्द https://t.co/iXl7N96AwQ via @nepalkhabar,Mar 22 2020 
प्रमुख पार्टीका शीर्ष नेता ‘सेल्फ आइसोलेसन’ मा https://t.co/epJEspdqXx via @nepalkhabar,Mar 22 2020 
अमेरिकी राष्ट्रपतिले पनि यसलाई एउटा ‘युद्ध’ नै भनेका छन्। यस्तो युद्ध जहाँ बम र बारुदको कुनै काम छैन। अंग्रेजीमा अहिले भनिन थालेको छ ‘यु क्यान्ट सुट ए भाइरस।’ अदृश्य भाइरससँग ‘तेस्रो विश्व युद्ध’ https://t.co/uwoMIN022K via @nepalkhabar,Mar 21 2020 
कोरोना भाइरसबाट लन्डनमा पहिलो नेपालीको मृत्यु https://t.co/sr9lp9G91s via @nepalkhabar,Mar 21 2020 
नेपाल–भारत सीमा पानीट्यांकीबाट २०० नेपाली फिर्ता https://t.co/aOuisHkFm6 via @nepalkhabar,Mar 21 2020 
‘प्रारम्भिक सोधपुछमा थापाले आफूले संचालन गरेको पेजमा ‘रिच र इंगेजमेन्ट’ बढाउन सो भ्रम र अफवाह फैलाएको स्वीकार गरेका छन्’ प्रहरीले भनेको छ https://t.co/fx9Oi1x9zq via @nepalkhabar,Mar 21 2020 
सेनाले भन्योः हेलिकप्टरबाट कोरोनाविरुद्ध किटनासक छर्ने समाचार झुठो हो https://t.co/EBgFAVFlwJ via @nepalkhabar,Mar 21 2020 
उपत्यकामा इन्धनको वितरण सहज नबनाएको भन्दै दुई कर्मचारीलाई कारबाही https://t.co/HSwdx5Ecjp via @nepalkhabar,Mar 21 2020 
हङकङमा विदेशबाट फर्किएका १० जनामा देखियो कोरोना शनिबार १७ संक्रमित थपिए https://t.co/gzA2LkJg9L via @nepalkhabar,Mar 21 2020 
शनिबार पोखराकै ठूलो मानिने पोखरा ट्रेड मलले त्यहाँ रहेका व्यवसायीहरुलाई चैत महिनाको भाडामा ५० प्रतिशत छुट दिने घोषणा गरेको छ https://t.co/cy3CdBDoW1 via @nepalkhabar,Mar 21 2020 
आफ्नै घरले किचेर वृद्धको मृत्यु https://t.co/WSvDdIbCqL via @nepalkhabar,Mar 21 2020 
कोरोनाका कारण अमेरिकी सेयर बजारमा भुइँचालो https://t.co/GABBHuDwuE via @nepalkhabar,Mar 21 2020 
मुलुकी अपराध संहिता भन्छ : गलत अफवाह फैलाउनेलाई एक वर्ष कैद र १० हजार जरिवाना! https://t.co/bKnUGGxeu1 via @nepalkhabar,Mar 21 2020 
गलत अफवाह फैलाए कस्तो कारबाही हुन्छ? यस्तो छ कानुनी व्यवस्था https://t.co/BHMaXLQ0l5 via @nepalkhabar,Mar 21 2020 
यी हुन् कोरोनाबाट सबैभन्दा बढी प्रभावित १५ मुलुक https://t.co/5O9RyUqB29 via @nepalkhabar,Mar 21 2020 
गलत हल्ला फैलिएपछि गगनले सरकारसँग मागे आधिकारिक सूचना https://t.co/5H6yOaTpTS via @nepalkhabar,Mar 21 2020 
कोरोना भाइरसको संकेत देखिए के गर्ने? यस्ता छन् बच्ने उपायहरु https://t.co/uksVZy43du via @nepalkhabar,Mar 21 2020 
कोरोना भाइरसका कारण स्पेनमा दुई खेल पत्रकारको मृत्यु https://t.co/tqkETKioWy via @nepalkhabar,Mar 21 2020 
कोरोनाबारे अफवाह फैलाउने युवा भक्तपुरबाट पक्राउ https://t.co/7RVVqx2AXH via @nepalkhabar,Mar 21 2020 
कोरोना भाइरसको संकेत देखिए के गर्ने? यस्ता छन् बच्ने उपायहरु https://t.co/FKeI0DaPh4 via @nepalkhabar,Mar 21 2020 
कामदार चीनमै रोकिँदा साञ्जेन जलविद्युत् आयोजनाको काम प्रभावित https://t.co/mjdm6dRwoe via @nepalkhabar,Mar 21 2020 
गड्डाचौकीबाट भित्रिएका दुई जनालाई कोरोना संक्रमणको आशंकामा अस्पताल भर्ना https://t.co/UYC1qimlPc via @nepalkhabar,Mar 21 2020 
गड्डाचौकीबाट नेपाल भित्रिनेको भिड थामिनसक्नु उपकरण अभावमा चेकजाँचमा समस्या https://t.co/W0wCG6vSEg via @nepalkhabar,Mar 21 2020 
दक्षिण कोरियाले उत्तरको क्षेप्यास्त्र परीक्षणलाई असान्दर्भिक कार्य भनेको छ। https://t.co/ul6cGz2ot9 via @nepalkhabar,Mar 21 2020 
विश्वभर कोरोनाको त्रास फैलँदा उत्तर कोरियाद्वारा दुई क्षेप्यास्त्र प्रहार https://t.co/MrEc07IEbg via @nepalkhabar,Mar 21 2020 
कोरोना भाइरसबारे प्रश्न गर्दा ट्रम्पले झपारे पत्रकार (भिडियो) https://t.co/x0Y8onSx40 via @nepalkhabar,Mar 21 2020 
स्वास्थ्यका कर्मचारीलाई बिदाको दिन कार्यालयमा उपस्थित हुन र उपत्यका नछाड्न निर्देशन https://t.co/SygHuJTH6I via @nepalkhabar,Mar 21 2020 
नेपालमा कोरोना संक्रमित भेटिएको भन्दै भ्रामक हल्ला फैलाउनेविरुद्ध प्रहरीले थाल्यो अनुसन्धान https://t.co/u1qVPjBUVe via @nepalkhabar,Mar 21 2020 
अमेरिकामा कोरोनाबाट १९ हजारभन्दा बढी संक्रमित २ सय ७५ को मृत्यु https://t.co/uEeQGoJ5g7 via @nepalkhabar,Mar 21 2020 
अहिलेसम्म कोरोना भाइरसबाट संक्रमित नभेटिएपनि दक्षिण पूर्वी एसियाको म्यानमारले सतर्कता निकै बढाएको छ। (एपी) https://t.co/oWzlJ1wUiB,Mar 21 2020 
कोरोना कहर : सुत्केरी भएलगत्तै आमाको मृत्यु जन्मिएको बच्चा भने स्वस्थ https://t.co/g6aobDkHbX via @nepalkhabar,Mar 21 2020 
किमलाई कोरोनाको छैन चिन्ता... शुक्रबार उत्तर कोरियाको सरकारले उपलब्ध गराएको यो तस्बिरमा किम जोङ उनले पश्चिमी क्षेत्रमा एक सैनिक प्रतियोगिताको सुपरिवेक्षण गर्दै गरेको देखिन्छ। तर यसको स्वतन्त्र पुष्टी भएको छैन। उत्तर कोरियाले आफुलाई कोरोना भाइरसमुक्त देशको दाबी गर्दै आएको छ।(एपी) https://t.co/Mo9iHdT7lg,Mar 21 2020 
भारतमा कोरोनाबाट पाँचको मृत्यु २ सय ८२ संक्रमित https://t.co/JHyqrZfUGw via @nepalkhabar,Mar 21 2020 
सदस्यता नवीकरण र वितरण रोकेर कांग्रेस कोरोनाविरुद्ध सचेतना अभियानमा https://t.co/nsHmQc8VID via @nepalkhabar,Mar 21 2020 
यो जिन्दगी के जिन्दगी? क्वारेन्टाइन जिन्दगी ! न आफु कतै जानु न कसैलाई आफुकहाँ बोलाउनु यो जिन्दगी खै के जिन्दगी क्वारेन्टाइन जिन्दगी !! अदृश्य भाइरससँग ‘तेस्रो विश्व युद्ध’ https://t.co/V0YxUywXDs via @nepalkhabar,Mar 21 2020 
युरोपमा कोरोनाबाट एकै दिन १७ हजार बढी संक्रमित https://t.co/VxrHSdIoYG via @nepalkhabar,Mar 21 2020 
सुदूरपश्चिम सरकारले भन्यो : एक साता भारत नजानुस् https://t.co/4jH78OuQFm via @nepalkhabar,Mar 21 2020 
नेपाली मास्क पुग्याे भारतीय बजारमा https://t.co/0AJJ5CTg2Z via @nepalkhabar,Mar 21 2020 
